Transaction_Amount,Transaction_Time,Merchant_ID,Card_Balance,Transaction_Type,Transaction_Method,Fraud
102.02958456019412,64.16617130371257,221.93438858955852,61.06488882295389,1,0,0
64.90041560966223,15.432485673877474,362.5629538184414,51.738001691016315,3,1,0
66.8549541224526,2.0683532727819007,284.7561684533235,38.359139197357756,4,1,0
29.86973641001532,21.773261478519427,171.08008568395599,51.79302695457354,3,1,0
187.47883715934697,12.738175825091972,363.2112974041471,40.892799369091115,3,0,0
37.806838230435744,33.46287127795697,342.0660780787226,38.24359745944746,1,0,0
65.35474011020463,90.49821421095362,309.9281266546074,67.46051595872459,2,1,0
64.07963672154013,19.94310829436485,309.359805000582,61.74316329783158,2,1,0
144.74621884722205,18.831472192063956,341.8080141711614,49.680907255533576,3,1,0
85.25251608539861,31.890243235309825,192.88821080862658,52.16506005874555,4,0,0
162.3871036336867,3.2776260398054204,434.6688317187835,49.87402973998485,5,2,0
66.32546878780657,8.77103857880088,81.99161490273396,57.305138887603086,1,0,0
113.94970811119009,75.39152748426757,442.0588461563379,38.00747512316458,0,1,0
58.23264733701213,33.25466222227781,,62.937571000529644,0,1,0
207.25745638866942,0.4060570010321035,63.39077618870264,55.30348756836219,4,1,0
40.62007904852436,6.868265146889013,300.4136739368858,46.054154931656726,4,0,0
115.49103551135137,34.450208413543486,188.6173478661322,42.683329527371875,2,0,0
131.6888440466049,43.36849327504486,407.9343638246561,62.616964126502126,1,0,0
120.68995487257492,54.95112533666602,215.96194879585488,47.742705257748405,2,1,0
90.73561705611459,10.366828162957333,334.6127002554928,39.51660356255244,4,0,0
93.50896501332869,80.2218989728089,154.82073676290793,44.231453495385146,4,1,0
102.19057359895548,24.152336553361184,105.5167351376447,61.5380697333374,1,0,0
92.64989991857557,35.77506754015314,194.6364664434631,25.8417019813094,1,0,0
148.19395583974548,27.245128311284923,303.7971094666143,44.668866416292914,3,0,0
210.52615007956757,3.9285578294712944,328.81642286646456,66.05874004513646,3,1,0
748.8200950326619,98.9982324051773,289.5251259837112,47.47674841845113,0,1,0
31.509851021046103,3.9331927962142332,494.03980359343035,54.09225098416762,1,0,0
95.58589758243725,8.82637876151629,,66.30153446805792,1,0,0
228.98546688271594,50.40029879788054,,63.384944800957555,2,1,0
59.81627160151346,28.916958574464438,59.84866425269208,43.39911840440117,2,0,0
181.95584027220337,54.63240425551782,31.62509197692595,48.044096716942455,3,1,0
183.88504070382203,21.7537636625034,156.18635630396489,63.5714585259352,0,0,0
72.32058791460027,14.19593706282416,,64.09204230925847,4,1,0
128.44915395926375,76.47202909237026,263.40839558590557,48.67924812027588,3,1,0
181.4198311564269,1.107772763763033,259.97164550811607,49.1968152156136,2,1,0
81.04361295062564,58.16540089639677,,54.01525541800777,4,1,0
89.82098199488192,7.872821616114154,372.8687125347053,70.50351035025939,0,0,0
70.91595430256781,56.66192373424441,485.69352040594765,66.01349180986935,2,1,0
49.26216346535666,4.496674660642812,,60.400800556985274,3,0,0
67.53612274669965,26.04066137313337,60.06525254821521,33.81996085904163,3,1,0
38.802986661887175,65.70661304443017,169.91833069655797,45.87749890177615,0,2,0
101.70417341296131,19.247377589862904,128.6556894989729,46.66569989465146,3,0,0
61.50133844706791,41.179635107280845,89.23186153211661,71.27727548905209,0,1,0
111.68929558953738,48.99219377333667,272.81771345123644,46.41703413230543,5,0,0
1406.705627344917,40.01039798813388,277.0789366143325,68.8016423461642,2,1,0
-14.269432734797192,77.84020050291403,114.3951691161426,41.43951994203374,1,1,0
141.67644808044622,17.762926752048532,356.23672790303607,42.636740635088614,1,0,0
0.3132178714272271,5.703068256821426,366.7242352855831,57.22181158719711,3,2,0
118.70282849237861,1.4697540415335824,11.469017422132723,73.52220058357636,4,1,0
161.3834496236646,8.489190111718866,198.48309415743597,46.82334306098184,5,1,0
39.51794906543973,4.636435396434065,445.1801799596089,11.558482072082029,2,0,0
183.62861934188516,24.48988302069438,260.63898551367527,26.537248964916696,3,1,0
120.95095046830227,6.1350029125373,174.46627291805817,54.46942334246685,2,1,0
64.74940721207956,1.1913566802451194,127.58439964596994,27.878059598273477,4,0,0
97.2115461171147,1.0996030038342093,,37.016557604053816,4,1,0
127.91634562608613,53.436962024275964,50.784248891552366,50.185129259573856,4,0,0
103.80026957062057,26.85422416037524,408.795983127453,13.259491313803082,2,0,0
780.6858431091105,13.298995593385301,44.24204529169144,44.304113160118185,4,2,0
53.96632034603169,67.39409546840002,146.85508816504608,32.527871632095966,1,0,0
108.4680412018039,2.1834637590277546,23.79219354461025,27.512304231488745,5,0,0
29.314275154750987,117.84773143321803,390.9118982921265,37.9672334117291,3,0,0
94.43869693256498,28.7361865708987,20.60255743116844,33.96186612395853,2,0,0
54.804617926760514,6.080537638347495,154.842250830236,57.04220326988454,0,2,0
63.22350287051167,34.09588321904163,287.07538767324536,67.94790180024326,0,0,0
161.80465876052187,43.23915372749249,,44.53359722583406,3,0,0
154.56550602971345,16.828997121921617,141.85326255730112,41.05811331429746,0,0,0
130.45690604535883,59.33528573444971,138.3193471413433,43.78692498263152,0,0,0
45.38436176637105,4.901428697378643,399.0973626971184,33.37719338092306,0,1,0
84.17957751525991,9.806727047098835,487.0150694485353,30.66887156570483,2,1,0
160.65488499895918,2.944674676507329,174.6724941539479,25.31668320659994,1,0,0
1007.3172310145007,7.105024259800095,20.533611290899245,30.057185625227397,4,0,0
215.9664769990847,8.182968811785504,19.246323176645102,74.47986510668943,2,1,0
119.66589196971859,74.89718176984042,379.8474941901483,39.64368446954813,1,1,0
109.60245582450158,2.4398709233871623,276.63254098295437,5.875572923543558,4,1,0
84.54417678987492,16.727828785876866,,41.1941459227849,5,0,0
106.67704523911412,22.804177257537557,,26.143781948587677,2,1,0
92.3765081809728,68.68800898551765,453.8456682834329,50.89227409995745,3,1,0
135.40543383442952,182.1961033707852,443.02632123226516,49.274695171444925,2,2,0
147.8351158397292,41.998184808898884,394.3753704149675,50.83828456538082,4,0,0
60.700526974602525,105.9983422542216,238.11939086102973,49.38910881882223,0,0,0
994.5186290327222,46.40814079992394,154.75507739432237,44.409345430703766,0,0,0
8.189731344835167,99.06987605730437,254.00636693487533,28.161558176900204,3,0,0
125.39956634562718,36.85521229289138,251.53373205259197,48.880188920428644,2,0,0
44.83166969130632,2.4937348723993544,305.5274988957795,65.28386883703541,4,1,0
-7.64452964762414,15.42093202109834,93.86268632366914,77.20509625692806,0,2,0
119.4289302265482,31.20441099674246,328.1543203420494,46.430130090409904,1,1,0
224.64997587163953,12.95666779971293,228.84386117870207,48.05585082074472,0,0,1
99.69645442300533,9.580710791199815,310.4822111384887,57.506407686333404,3,1,0
638.279157599949,25.839823188477247,120.56280663685328,72.39862339208156,2,0,0
104.09146792737825,81.31744658423393,217.76305204480013,42.70555084243179,2,1,0
95.05551734044286,1.068251816954471,,60.38976975425506,0,1,0
145.95382414938842,43.99016852424285,437.777273221644,37.657711017134176,1,0,0
85.48627279056743,38.48261104069182,244.49256147572726,54.94773485398254,2,1,1
113.36961570359514,99.6883031241376,113.26572637133225,64.55906264927556,2,0,0
116.08489030980068,80.0841697296079,21.563139175031598,30.63709090178305,4,0,0
66.59547731784755,43.09386703441669,338.1935936621174,42.122829169726735,3,1,0
149.60211747682615,22.044633929410054,,64.32174645042502,4,1,0
91.25201216522957,6.854768153763878,494.8015139670704,59.242418457721925,3,0,0
62.21274202535776,23.639281695774336,267.31648633417063,65.53919210472283,2,0,0
126.82549217852018,43.4900620259409,145.199521127768,62.726594696811006,1,0,0
55.076600910448136,67.8056633906388,329.1810394625225,44.883447081249415,1,1,0
101.40905786845642,46.778319091265246,138.33474179560469,82.98785222592036,2,1,0
99.54405016778982,6.517339591934382,,52.05364986130092,5,0,0
154.2947782915789,27.465204743393162,154.809789414041,4.164365762836994,4,1,0
123.73491164399763,12.111804273680804,494.1356184655587,45.76480441434051,4,1,0
98.7486520627428,0.2774490419421259,302.9672479372015,42.96243114501007,4,2,0
140.88831496001436,6.702592775757792,422.361163322389,61.928737510509166,3,1,0
169.51037745086566,3.6047726222426912,37.33491931963269,43.232220272028044,2,1,0
127.89051531759311,55.49166149958208,174.8014092757079,66.48454993728706,1,0,1
100.51763099216903,8.97265647590079,369.0060559969087,58.37149058610061,4,0,0
34.40818838249203,10.05151213039602,327.8744496529508,34.9986430779491,3,1,0
46.74431684623137,96.51874127229118,97.92731759544513,47.894399965828626,3,0,0
84.73876478226661,14.296915723289736,178.74526232434522,38.36699833586899,4,1,0
1095.397175023389,0.2889563433139254,132.4582603362829,52.77137970280504,2,0,0
1365.5540254066077,10.015807754778685,307.07171471115964,38.27763699147319,1,0,0
102.83249624485536,3.8111327088237177,172.9395464999287,51.11652845763593,1,0,0
126.48463771783653,3.254580573298253,155.21806675817456,45.91541373514383,3,0,0
701.3772247434924,2.4196237659522493,104.48161223773451,47.71665117980264,2,2,0
124.32508219131009,26.987394470985617,205.1045333364095,80.76410569697148,0,1,0
103.22372074050601,6.297482277296739,98.55579250808024,44.59272159939193,1,1,0
1.2266716823064314,13.44692568549177,481.3222241014385,20.983503685742146,0,2,0
53.03323030906228,59.418899394594185,,65.23739217101522,3,0,0
92.79562221391923,16.567045167718923,456.73905276442935,65.11933852703012,1,0,0
39.51526285794462,74.19812430370989,214.8080759801344,20.31589739304761,5,2,0
129.99643649981022,20.67095301879502,189.55512978929931,39.486505681878995,0,0,0
176.53754161718487,15.266655776551449,116.42858065151957,56.537158352697844,4,0,0
160.93809258486584,41.635538425604246,318.24241084939206,57.863048918256,0,1,0
89.3278564534896,2.279718564529697,,49.92914354820919,3,1,0
174.5363068424976,2.8121291453083037,234.3179101639563,50.267380683999264,3,1,0
107.43337286010558,31.664318020683865,28.79774095101864,35.921181903752235,3,0,0
83.14570144409804,20.020916152635312,459.3365651935864,14.002269298164698,2,1,1
69.32986682295301,46.87881265016589,490.1842373053141,80.74260977275304,2,1,0
84.87651567559358,74.40503830007114,216.09066419070567,35.46999083439928,3,1,0
80.59115907293857,14.748679486359192,307.2167428972543,52.64758535096723,1,1,0
108.52081111877439,27.220675010610197,225.69901449562963,47.61728006510996,4,0,0
108.02869905249322,20.83624222900769,161.61794579217417,63.45796328410319,2,0,0
100.15230100767073,119.87951679355582,39.58207763604601,51.72345820223238,5,0,0
121.84690848731749,53.350684219225165,228.57779746825213,52.301614296379995,0,0,0
159.53231373931706,72.82326929674622,,10.485226279866062,0,1,0
147.4777067720662,8.804569925857376,,37.4999139118662,1,1,0
25.75510157750483,44.42163579318659,291.4717339069309,61.16949569898496,4,0,0
-27.696056745097735,9.25586491979319,440.5052822546177,59.820023376078936,0,0,0
146.7159955619637,7.023956074285748,109.55716557716464,35.725207645741826,1,0,0
31.656065079228952,86.61503309854875,,26.32957125918317,1,0,0
-268.6905971266185,0.5847954069625637,386.3660362252696,51.89868960084396,3,1,0
41.494348697032024,100.90725499460292,128.28812912852737,6.398389268062779,1,1,1
9.900978120999014,4.849528494521749,96.80014951276358,32.769886214933564,4,0,0
127.0731364102394,51.35044568629757,189.6166360340483,76.40241612732966,3,1,0
137.95775801513236,9.685707642509682,196.85850412283878,71.67600993310653,5,2,0
71.17447996366403,12.955920119911001,437.1764304452664,57.30874038147718,4,1,0
-29.5521146072455,7.329395834595121,309.60329249490474,54.61004471721885,3,1,0
1074.0124935970778,26.421485493044496,203.5747667134551,20.747438232134016,3,0,0
119.59020027012733,12.835718191552953,267.6595941785977,38.88999145026325,0,1,0
26.054421561293566,32.135141297611995,477.0286514293118,45.572471030513356,5,0,0
109.16799598895778,0.4731308826081573,57.49412362833779,39.20879375748217,3,2,0
99.23450754135023,1.9962119792588504,104.65004534062102,44.746349976382035,4,0,0
128.9645749800544,3.1495226864923502,481.3018245866911,69.48836636519441,2,1,0
105.97901842070766,16.289809605965996,478.70509941507487,41.87265408093016,1,1,0
1291.9988791809847,50.58894873002237,89.40554521112155,44.885912291648516,3,0,0
159.82857508322456,65.7253846856731,73.40929974552381,61.09296930025627,1,1,0
92.0735213486515,8.423606571927579,211.12148203497128,28.70786422095795,0,0,0
98.6347730245034,25.625526204850267,25.809427951496584,37.3969313174173,1,1,0
53.3366020463402,43.87777171586734,,38.934161183647355,0,2,0
77.83588744042449,10.225289288715397,39.67051480920935,50.833882198276214,3,0,0
55.75986429865495,15.778570577581377,29.95678392004608,44.82556898759502,0,0,0
91.35269700382885,22.268496905425597,243.10828116821577,45.29988635979299,4,0,0
185.58542400711718,4.346432888484912,478.9355314189406,40.02719019346257,4,2,0
31.40494285343219,0.7897738973559915,213.97117209551664,33.937546096778675,4,0,0
19.321930106162938,4.974760253957305,178.884098171615,59.13714386315866,1,0,0
173.55851637468044,29.573535000111253,498.9804010356407,44.93293821556618,1,0,0
89.53381614240669,2.294066541640304,266.45251142881256,59.285284702210596,5,1,0
66.54636306700417,6.3103873004315965,188.24546203823402,33.32559004278279,1,0,0
151.99523436980382,12.36807092781225,,40.02136763375536,2,0,0
647.8502633480491,2.432074118123143,,46.682254582298505,5,0,0
191.3004856773468,6.384633016495551,256.5993056663219,48.08199444775684,5,1,0
133.89629356696344,72.66464549853629,219.9886590558349,61.31553088898315,3,1,0
75.60442959271487,0.5846337520086439,136.12685287735928,43.542360656114624,3,1,0
207.86541066327516,31.790280378601217,81.10950321427813,61.20113364216313,1,2,0
69.71425384983309,14.55517154346434,156.3081954651093,55.62416012839542,4,0,0
137.10476860046535,33.501644798317564,254.83298051617692,48.39721084875576,4,0,0
114.9646290203246,26.652368206226857,30.108302870116034,35.730518052552206,0,1,0
165.0870644699399,7.588710966456464,77.71827026339403,61.3531289819498,3,1,0
178.07555983634262,56.36062486879046,473.88097621757856,36.10493799029524,4,1,0
101.60020745328833,20.31469443663785,,49.680794297640816,2,1,0
62.329106482690825,51.869628423437874,32.6612025263589,49.190893355958806,3,0,0
122.99860714695582,15.626911936085131,346.8507916260169,46.89357286074076,2,0,0
66.1142315123947,125.36876122508714,,44.160204155220285,1,0,0
200.66936237633115,44.15417647111307,369.6982392961401,37.66884957557493,3,0,0
546.43010918443,101.39793810806653,375.2313981382934,25.745953439448826,3,0,0
81.73392243439457,21.666559443679073,325.88840889887706,71.05707099260528,4,1,0
109.23401529324542,19.256011128336162,366.3700677650555,42.624148036141264,1,0,0
32.643685523515174,42.25053206985122,44.894924725515814,48.07831857323796,0,1,0
51.41929807446742,63.68081035151222,363.66349562527853,47.98658924099089,2,1,0
160.02069539722126,99.84883346022785,69.20747154221759,66.43406505843123,3,2,0
67.15528605143021,11.771368963230977,170.41344772865006,78.9979133227646,5,1,0
47.65445086590302,48.08945004353467,471.4298814968158,52.3977112938303,3,0,0
126.83263762636432,7.096196394536157,251.9348633519109,47.644959973146236,3,1,0
159.28520773314983,23.661628738291174,483.7457896094239,33.14814489260881,0,1,0
135.94766553325334,5.947973130048265,45.37230698448204,28.346173258808527,5,1,0
149.80238429029083,12.803605564684668,239.30074318202685,23.390376055338486,2,1,0
62.160245571526964,80.36568108902011,32.13875781815845,38.062325607147976,2,1,0
28.909466662907818,4.737908899712724,315.4749209372431,18.637178040303276,1,0,0
175.06668259777433,30.022869707489836,40.27479368288967,66.18244930610169,5,1,0
83.86600805789321,26.964892449623427,88.50853346764828,56.34644365990137,4,0,0
87.45834917724763,3.8601828260366053,130.15632472457096,46.2253922797283,4,0,0
1764.8490399698173,11.834822286661419,374.6231819805771,66.64075971141185,5,1,0
127.811500470033,24.833392830554345,82.81709729021931,33.93265883895087,1,0,1
122.79438860408038,6.217316544682207,423.46939459324085,37.70028416953168,1,0,0
1597.592274212742,48.37683199411355,,20.99310079547383,4,0,0
67.82408848099286,107.4346822640354,18.586980086008012,61.61530542530318,1,2,0
146.39200640406187,7.25295333891612,198.12766406586425,37.84488070536089,0,1,0
102.85065624485422,6.207476727186671,489.7413793436763,50.23543419913736,4,2,0
113.42961394316285,18.205510712946204,56.060771666599834,65.03864600862016,1,0,0
176.42342132062657,41.32185555213573,51.75750357577489,70.5627613324913,4,0,0
125.39178781448119,9.921888342933155,375.8320888870163,49.56280472764144,0,0,0
126.91480395248165,0.6024051803868781,156.7686853027891,55.76356154407035,2,0,0
153.6253668654901,23.37557566729814,358.92352699563276,36.44224630934509,1,1,0
81.75236352285573,94.11926760472136,100.80528413223831,75.250600145113,0,0,0
58.03951663304968,14.891751636500658,230.57592510488328,47.50774159550951,3,1,0
47.75954029894832,16.34877576979112,133.37964899671002,51.204274278021806,4,1,0
1.6821705311999153,104.11808021973764,226.31257922466438,43.89720391605161,2,1,0
202.8103564970161,35.58473429924681,,67.98873497620635,3,0,0
44.83958171391584,38.10037865851992,,52.99390884624784,1,2,0
88.9373188207114,24.814212191263223,258.37037154918806,61.414018661204366,3,0,0
86.15933500555397,110.20106409407296,464.25755001680443,55.30937209968323,5,0,0
115.37033489045504,35.025994452046284,132.62826712168874,46.693859251759925,0,2,0
140.78686062696482,67.62320692593072,120.91536420849731,63.94202841949387,0,1,0
143.02367441798725,36.05713491577904,307.2893941865414,55.179742918630716,2,0,0
70.84612807155308,39.85387870231187,311.02722007417776,35.58531408729149,3,1,0
91.64391431067942,10.29207720227089,24.22347974292202,35.1618292428593,4,1,0
114.12899752441498,10.84970705698456,304.2810784810619,52.232400935474516,0,0,0
87.56544369082265,45.83361565987833,187.84364251715817,63.611868535814416,0,1,0
180.36727880099963,10.55942034239044,373.973820134959,74.59130822759604,1,0,0
124.54874758191256,24.818882054540104,404.2447266080912,23.34179813628796,2,0,0
136.74388930249086,8.60456579008287,276.52475595397124,50.384897736480816,5,0,0
133.14406343337063,50.94534945039554,1.850810719630278,57.344714932624946,1,1,0
158.67369287426624,3.5129187289254036,318.5465392731544,54.43503702492145,4,0,0
109.05107793518535,53.06121203839981,374.6917585533012,65.13990657550563,0,0,0
35.15840260220767,27.694158796346848,125.2426498495256,59.833009647372535,2,0,0
119.98439758763209,6.207387070479314,232.8583545692536,35.2174972462949,1,2,0
67.43215531040855,23.428900763493616,482.89758508248235,34.778124669639034,3,0,0
73.56916591251216,9.959421306929569,149.7596611436576,54.686822842275866,2,2,0
129.31820093775465,11.723236405400637,112.35347226982864,64.85758136633788,0,1,0
161.9141535716818,12.9940955059519,106.21654044852706,52.15126329429043,0,1,0
101.06357883680309,1.9623829984785308,279.84161634264416,26.331003956475826,0,1,0
115.44165062994819,127.97894577577702,474.94376355269526,34.29242877025591,3,2,0
185.11074723176188,0.9612765350683752,,60.37273783797996,3,0,0
112.03765897442841,32.58541512219882,152.3582369985923,44.77032363624301,0,0,0
230.08415570901974,13.919580237410752,319.6463192556596,51.76935954804932,1,2,0
128.2754822815772,31.154623102254533,312.79630650129593,65.98127058727636,5,0,0
11.96186204220912,13.213263400725534,298.86564272909743,31.96686428570067,0,1,0
137.66708105522662,33.60279903651783,80.5536772372627,43.78636016147069,1,2,0
119.05791924413889,39.19517623692179,317.64883287315206,42.156907799390844,4,0,0
164.48763770413728,35.18901850169355,215.65206180473533,55.331038047918,0,1,0
133.65906756349793,3.6298625660010884,,61.59332267407988,2,0,0
93.07720080081131,32.091408330662645,270.34247908660006,27.795988146518276,4,0,0
38.78508818553171,9.854603240900504,494.6441058639904,49.91695461250596,4,0,0
89.54883713569873,0.8767280967043561,175.52005583114777,63.03993656069318,1,0,0
57.47397728953499,16.075620716109285,482.81404994101047,22.17820322808747,4,0,0
70.97382750976386,17.050628626754005,49.00666508963468,49.03411337840589,3,0,0
129.42892022103047,18.886818372651692,366.4926078177858,31.76323338825158,1,1,0
183.4952252175703,36.60552152058848,58.05066733675483,40.37649644675701,1,1,0
119.73357649114905,11.081683343503874,137.5122152040818,12.424481157777173,3,1,0
40.20584689824078,11.362380983165817,285.8495768257401,70.8910117813254,4,1,0
122.23013341100703,1.873892490221322,296.7970672943977,44.66256308894731,5,1,0
159.83157433228257,34.82943169796736,387.83044729985147,37.892122039461285,1,1,0
69.5108547840309,25.167816166241835,308.0403922064922,54.92400568185725,2,0,0
93.29914166635412,12.896965949138096,297.2137374858998,34.365346509691264,1,2,0
2266.2658851416495,36.64262203253521,456.26419040758003,32.94133206678059,1,0,0
60.755084345888,23.124036002405845,226.62821535236944,72.65493754720592,5,1,0
132.41402169219296,19.003639674785784,113.40762356883246,77.12994542490199,1,2,0
93.95259256961093,21.481700949435425,81.7325039267915,41.11904491576277,1,0,0
120.97662219535138,30.346747712178182,200.5973038079404,66.01032064874269,5,1,0
55.62539110989499,32.36451965744399,356.66362484165415,55.3406066598213,1,1,0
78.12708498382948,10.230705745066492,22.22919898002055,28.792530624344757,0,1,0
136.11906789138857,4.55062918677557,65.39763986819365,36.07802159225322,0,0,0
81.35834239541165,5.1106339902936435,53.95061659171607,73.26649698795403,2,0,0
186.34819256167026,30.59882081162706,293.0398263726779,28.59807450763735,0,0,0
80.01819071926988,61.877128202398566,122.18946061510186,84.21499007112288,0,1,0
111.2342362875943,15.803380224504838,83.96345472239686,41.429567361323315,3,1,0
146.6295415936545,5.572548754606369,296.79258915176814,73.7122235943985,3,1,0
29.08171335334842,42.39178087891013,380.89364781073726,45.41654308035744,2,2,0
11.959559400961211,53.6012727121334,166.74530330987952,61.99855387251727,3,1,0
973.126506187589,63.75387138886084,289.5240982326215,70.92549710181034,1,0,0
163.1292051713591,28.00550475051137,49.96408218653064,70.84930726521515,2,0,1
72.40709270537766,59.13991319846523,467.66032419832743,41.234517038105444,1,0,0
227.90996428341262,0.4660501255496451,169.11119647207164,37.13917850151311,4,0,0
71.78762006713058,3.4029836612232143,498.7553408935771,48.781819853732976,3,0,0
109.22756515985185,2.914366103980347,,30.492805684490328,1,0,0
177.10549762839378,37.40689812597307,389.63290121856994,53.58896263415838,4,0,0
200.30464440795615,2.1636329640884746,11.013480608076392,37.68805021583727,3,2,0
203.0751788318199,20.577067008478384,272.19398527179726,66.24064660314373,3,1,0
160.4183115296571,19.199961464254194,44.33137379956574,41.44831375672793,2,0,0
151.20312629057312,11.162514026868553,447.67387495479653,23.866115457799694,0,1,0
129.62634746005915,61.30027162164596,395.028490071054,71.01372164253945,0,1,0
138.91805380833188,5.605549332607614,,52.75052004997795,5,1,0
72.44071418357333,13.0373703368648,304.5830936217479,50.4370233563011,2,0,0
59.090055828884644,44.63938252322931,261.5642294376847,66.41592177419314,0,0,0
99.8312771294524,0.9268403385416993,259.9679541162494,63.07364753447236,1,0,0
91.49076887375358,33.52930315150646,193.8377388527181,38.57219683984361,1,2,0
77.33859753363625,50.84950251662543,234.87634354734135,43.253275909607595,0,0,0
134.81937237283577,80.76582473331803,318.07087898453983,33.30567124910993,4,0,0
147.76526042852555,62.69606524307359,466.5408561705823,28.033219173127772,1,1,0
104.42034431459237,11.542715405447685,298.34628478975947,58.67888802373084,5,1,0
173.8765040527631,26.483077818510633,428.7008552163662,55.88276465062523,4,0,0
42.91554429332475,2.413322173678307,431.52717573994784,61.41243817283775,0,1,0
90.3170270360141,8.946925613561186,259.89750524828133,69.22408162243914,1,0,0
64.15888396985974,2.96884362670236,174.38735110731318,61.61712192388509,4,1,0
6.673169146347007,11.358296831643516,320.14736279270846,62.95189214457887,1,0,0
95.86596570786504,62.42821116104727,,18.830581127417943,0,0,0
93.91262458083582,12.79301038664402,41.63899279364452,45.39522137112509,2,1,0
175.67248716210656,24.75911262339855,189.5267411157844,64.4686474200498,2,0,0
131.54058422773886,17.042036722083484,497.04199688661316,32.47686895692175,0,1,0
48.790658783539754,18.42545139435675,25.207423143117317,51.37507074256646,3,0,0
192.70462831670943,104.77181236288165,348.6367890385624,57.79196660920259,4,1,0
161.05168477626765,10.53589086139936,420.7531638305523,56.6428024075773,2,0,0
129.10488517343077,29.611413881895384,324.714225834214,55.5319446193745,0,1,0
88.67579505750841,16.34505696835945,285.3043673504817,58.98369078568363,5,1,0
52.02803816382601,1.892864677797936,354.0696540724,52.71115842392329,1,1,0
81.38966119644735,20.16099955360667,215.24202591252816,28.0560768891348,1,0,0
154.4374309852093,50.35453001432277,46.5895069171295,57.6043330310524,1,0,0
194.22931529673045,3.1192765304600343,481.2235053973875,54.27119840830616,0,1,0
177.16217641360944,2.16395746033049,,28.253773237168197,4,0,1
75.5575289106863,5.004013773353914,333.0292293468408,70.69602816629856,0,1,0
44.01912833554944,43.36860899984224,266.1239080077583,58.00756549622061,3,1,0
1255.5261375745354,38.62013067874696,28.281862916799724,29.29477518533812,4,1,1
11.578031721857414,24.97350290363346,476.4205538952767,37.741622540417744,1,1,0
116.15838570923907,18.946123554734392,396.47607583104735,41.539219373807306,5,1,0
92.61987068506656,65.7650912121155,75.39984934022806,41.52854841799027,2,1,0
76.6981749065879,43.6626231671336,490.84278926784515,54.39575283227663,2,0,0
20.264846636660224,50.13018568181614,,35.354723734126075,3,0,0
125.68000532848583,50.34150983475041,236.68850356372613,66.92205120682902,1,0,0
73.36495801690444,30.876825818028145,306.073658223227,65.68705177051987,2,1,0
41.5041582144856,18.375487801177695,54.26160432528416,59.28975964399385,4,1,0
-43.613110664082456,60.002889811839,280.6453434977899,50.663626630907764,2,1,0
98.62425474746819,78.11371286051656,37.756874936512645,64.06171272727306,3,0,0
188.6125798334872,0.72281958428231,272.8827733025317,45.86078415793986,2,0,0
183.0629607273935,1.5879403187949206,276.79514869262994,39.13266707925186,3,1,0
77.14518717068641,95.63825040640833,437.3449537952112,67.8516446842961,5,0,0
69.88939698191098,9.737046919927426,362.8036926358747,54.76314135528514,4,0,0
123.43871280375119,61.994442162842454,125.5266437153449,39.73913539127913,3,0,0
50.08072804058543,14.769691655077338,444.3246449517406,43.73386449437631,0,1,0
115.0895949909733,3.804336967940442,287.0480897591549,38.95358024352098,1,1,0
138.3040139192345,2.515903931121218,303.5833598084428,80.33262288242906,3,0,0
1675.15495305379,5.106142250634202,,50.06147656175787,0,1,0
94.99229617600236,8.626190272414776,429.02902438858786,52.36656966880503,0,1,0
89.8163124911517,20.113307303908815,465.5515923932555,60.81828571792911,2,1,0
56.10087066217195,36.2693493868127,387.72033409795915,31.769585260894914,4,1,0
58.655982298007,128.9274246455742,470.4354738698581,66.44820899429335,2,1,0
88.67605540492366,17.47538203423374,151.8476521570506,40.8823080381822,5,0,0
118.3682753408089,21.905848091089723,430.69846501302277,77.45024429172723,2,0,0
145.67923131166248,22.132771765226313,,45.3101190497811,5,0,0
59.841052465982756,23.258996487940138,82.79468426884887,65.56460022144779,0,1,0
174.6344284479761,21.87819761495357,334.7314989176672,12.548028243213693,1,1,0
86.44381994787156,0.2644043977702127,342.37601508223355,32.37300385871045,0,1,0
98.9316352825782,0.05178933984500491,,45.59589261503561,2,1,0
62.63941604260883,3.0831267531053785,14.719172482157461,19.538255028126635,1,1,0
-21.21201301364708,3.212747173146234,,59.01326673262106,2,1,0
144.20226981805249,36.61291567558401,200.4889962892695,54.69437188154373,2,1,0
136.84219485462165,6.879226512852585,84.6138926188744,35.13758525210184,1,0,0
85.93362214408933,67.532274513315,97.82094417156249,49.76062055203252,0,0,0
103.3495358612436,79.18638189312867,,62.097158448846876,3,0,0
125.79696088520497,111.7580112249616,480.93152053997164,18.45425724695039,5,1,0
21.87270715567287,83.94645512599381,382.35751418841653,30.897664756480147,3,1,0
73.54736613268526,9.519025157776934,160.55445221205548,44.97367551164984,0,0,0
139.71323398109135,21.386837177303597,475.85043039035554,50.355854399487136,3,0,0
260.44694272644847,5.787705713836191,323.1777493371076,49.120828675976846,0,0,0
114.67789660833147,49.22935203173207,228.26937267542993,63.33942178153566,3,2,0
32.170909768829745,65.7935509701354,234.6817992786184,57.158168684830954,3,0,0
589.4674038968026,57.1724811951368,205.96148944986055,60.44952260856589,2,0,0
98.21792588512582,17.041300817856648,117.2630342204239,29.151864007934524,1,0,0
438.1232352081262,42.6481825390481,193.92946391463914,52.1723578219907,1,0,1
158.23696772285857,3.0802294543538626,264.4202956376529,45.39286236143084,0,0,0
